"Season_End_Year","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_plus_A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_90","Ast_Per_90","G_plus_A_Per_90","G_minus_PK_Per_90","G_plus_A_minus_PK_Per_90","xG_Expected","npxG_Expected","xAG_Expected","npxG_plus_xAG_Expected","xG_Per_90","xAG_Per_90","xG_plus_xAG_Per_90","npxG_Per_90","npxG_plus_xAG_Per_90","Year","market_value_euro"
2020,"Juan Mata","ESP","MF,FW","31",1988,19,8,758,8.4,0,2,2,0,0,0,1,0,17,64,65,0,0.24,0.24,0,0.24,1.1,1.1,2.1,3.2,0.13,0.25,0.38,0.13,0.38,2020,4e+06
2020,"Nemanja Matić","SRB","MF","30",1988,21,18,1581,17.6,0,2,2,0,0,0,3,0,39,121,8,0,0.11,0.11,0,0.11,0.2,0.2,0.7,1,0.01,0.04,0.05,0.01,0.05,2020,8e+06
2020,"Scott McTominay","SCO","MF","22",1996,27,20,1772,19.7,4,1,5,4,0,0,2,0,25,95,27,0.2,0.05,0.25,0.2,0.25,2.2,2.2,1,3.2,0.11,0.05,0.16,0.11,0.16,2020,3.5e+07
2020,"Paul Pogba","FRA","MF","26",1993,16,13,1204,13.4,1,3,4,1,0,1,1,0,27,111,30,0.07,0.22,0.3,0.07,0.3,2.4,1.6,2.5,4.1,0.18,0.19,0.37,0.12,0.31,2020,6e+07
2020,"Marcus Rashford","ENG","FW","21",1997,31,31,2643,29.4,17,7,24,11,6,8,3,0,105,124,250,0.58,0.24,0.82,0.37,0.61,19.2,12.9,5,17.9,0.65,0.17,0.82,0.44,0.61,2020,8.5e+07
2020,"Luke Shaw","ENG","DF","24",1995,24,20,1733,19.3,0,0,0,0,0,0,7,0,60,122,103,0,0,0,0,0,0.7,0.7,1.4,2.1,0.03,0.07,0.11,0.03,0.11,2020,3.5e+07
2020,"Axel Tuanzebe","ENG","DF","21",1997,5,2,189,2.1,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8e+06
2020,"Aaron Wan-Bissaka","ENG","DF","21",1997,35,34,3070,34.1,0,4,4,0,0,0,8,0,100,134,175,0,0.12,0.12,0,0.12,0.7,0.7,3,3.7,0.02,0.09,0.11,0.02,0.11,2020,4e+07
2020,"Brandon Williams","ENG","DF","18",2000,17,11,1006,11.2,1,0,1,1,0,0,6,0,40,44,70,0.09,0,0.09,0.09,0.09,1,1,0.6,1.6,0.09,0.05,0.14,0.09,0.14,2020,1e+07
2020,"Miguel Almirón","PAR","MF,FW","25",1994,36,35,3021,33.6,4,2,6,4,0,0,5,0,120,77,160,0.12,0.06,0.18,0.12,0.18,6.7,6.7,3,9.7,0.2,0.09,0.29,0.2,0.29,2020,1.6e+07
2020,"Christian Atsu","GHA","MF,FW","27",1992,19,6,749,8.3,0,3,3,0,0,0,2,0,29,16,22,0,0.36,0.36,0,0.36,0.2,0.2,1.3,1.5,0.03,0.15,0.18,0.03,0.18,2020,1500000
2020,"Andy Carroll","ENG","FW","30",1989,19,4,632,7,0,4,4,0,0,0,1,0,4,17,34,0,0.57,0.57,0,0.57,1.2,1.2,1.4,2.6,0.17,0.2,0.37,0.17,0.37,2020,1500000
2020,"Ciaran Clark","IRL","DF","29",1989,14,14,1186,13.2,2,0,2,2,0,0,3,0,2,16,2,0.15,0,0.15,0.15,0.15,1.3,1.3,0,1.3,0.1,0,0.1,0.1,0.1,2020,3e+06
2020,"Martin Dúbravka","SVK","GK","30",1989,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,5e+06
2020,"Paul Dummett","WAL","DF","27",1991,16,14,1228,13.6,0,0,0,0,0,0,2,0,7,31,16,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0.02,0.02,0,0.02,2020,3e+06
2020,"Federico Fernández","ARG","DF","30",1989,32,29,2620,29.1,2,2,4,2,0,0,8,0,4,43,13,0.07,0.07,0.14,0.07,0.14,1.4,1.4,1.2,2.6,0.05,0.04,0.09,0.05,0.09,2020,3e+06
2020,"Dwight Gayle","ENG","FW","28",1990,20,10,850,9.4,4,2,6,4,0,0,2,0,7,7,43,0.42,0.21,0.64,0.42,0.64,4.3,4.3,0.8,5.1,0.46,0.09,0.54,0.46,0.54,2020,4e+06
2020,"Isaac Hayden","ENG","MF","24",1995,29,26,2223,24.7,1,2,3,1,0,0,4,1,24,52,30,0.04,0.08,0.12,0.04,0.12,1.2,1.2,2.3,3.5,0.05,0.09,0.14,0.05,0.14,2020,1e+07
2020,"Joelinton","BRA","FW","22",1996,38,32,2683,29.8,2,2,4,2,0,0,7,0,47,56,133,0.07,0.07,0.13,0.07,0.13,5.5,5.5,2.9,8.3,0.18,0.1,0.28,0.18,0.28,2020,1.7e+07
2020,"Emil Krafth","SWE","DF","24",1994,17,11,1020,11.3,0,1,1,0,0,0,0,0,11,19,20,0,0.09,0.09,0,0.09,0.3,0.3,0.6,1,0.03,0.06,0.08,0.03,0.08,2020,3500000
2020,"Jamaal Lascelles","ENG","DF","25",1993,24,24,2076,23.1,1,0,1,1,0,0,5,0,3,21,1,0.04,0,0.04,0.04,0.04,0.5,0.5,0.2,0.7,0.02,0.01,0.03,0.02,0.03,2020,1.3e+07
2020,"Sean Longstaff","ENG","MF","21",1997,23,14,1378,15.3,1,1,2,1,0,0,2,1,8,33,12,0.07,0.07,0.13,0.07,0.13,1.4,1.4,1.2,2.5,0.09,0.08,0.17,0.09,0.17,2020,1.5e+07
2020,"Javier Manquillo","ESP","DF","25",1994,21,18,1599,17.8,0,1,1,0,0,0,5,0,22,28,49,0,0.06,0.06,0,0.06,0,0,0.2,0.3,0,0.01,0.02,0,0.02,2020,3e+06
2020,"Matt Ritchie","SCO","DF,MF","29",1989,18,14,1315,14.6,2,1,3,2,0,1,4,0,23,52,43,0.14,0.07,0.21,0.14,0.21,1.7,0.9,2.3,3.2,0.12,0.16,0.28,0.06,0.22,2020,3e+06
2020,"Danny Rose","ENG","DF","29",1990,11,10,863,9.6,0,0,0,0,0,0,2,0,4,32,21,0,0,0,0,0,0,0,0.2,0.2,0,0.02,0.02,0,0.02,2020,3e+06
2020,"Allan Saint-Maximin","FRA","MF,FW","22",1997,26,23,1863,20.7,3,4,7,3,0,0,0,0,125,49,92,0.14,0.19,0.34,0.14,0.34,3.3,3.3,3.3,6.6,0.16,0.16,0.32,0.16,0.32,2020,3e+07
2020,"Fabian Schär","SUI","DF,MF","27",1991,22,18,1672,18.6,2,0,2,2,0,0,5,0,20,53,6,0.11,0,0.11,0.11,0.11,1.4,1.4,0.1,1.6,0.08,0.01,0.09,0.08,0.09,2020,9e+06
2020,"Jonjo Shelvey","ENG","MF","27",1992,26,25,2119,23.5,6,2,8,6,0,0,3,0,22,124,28,0.25,0.08,0.34,0.25,0.34,2.5,2.5,3.6,6.1,0.1,0.15,0.26,0.1,0.26,2020,1.3e+07
2020,"DeAndre Yedlin","USA","DF","26",1993,16,10,938,10.4,1,0,1,1,0,0,3,0,12,14,40,0.1,0,0.1,0.1,0.1,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,2020,5e+06
2020,"Ben Godfrey","ENG","DF","21",1998,30,30,2644,29.4,0,0,0,0,0,0,3,1,23,76,2,0,0,0,0,0,0.7,0.7,0.1,0.8,0.02,0,0.03,0.02,0.03,2020,2.5e+07
2020,"Jamal Lewis","NIR","DF","21",1998,28,25,2304,25.6,1,0,1,1,0,0,4,0,100,74,106,0.04,0,0.04,0.04,0.04,0.4,0.4,1,1.4,0.01,0.04,0.05,0.01,0.05,2020,1.5e+07
2020,"Patrick Roberts","ENG","FW,MF","22",1997,3,0,26,0.3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2e+06
2020,"George Baldock","GRE","DF","26",1993,38,38,3420,38,2,3,5,2,0,0,7,0,97,103,197,0.05,0.08,0.13,0.05,0.13,0.6,0.6,1.7,2.4,0.02,0.05,0.06,0.02,0.06,2020,5e+06
2020,"Chris Basham","ENG","DF","31",1988,38,38,3242,36,0,1,1,0,0,0,4,0,32,82,70,0,0.03,0.03,0,0.03,0.3,0.3,1.3,1.6,0.01,0.04,0.04,0.01,0.04,2020,2e+06
2020,"Sander Berge","NOR","MF","21",1998,14,12,943,10.5,1,1,2,1,0,0,0,0,18,52,35,0.1,0.1,0.19,0.1,0.19,0.6,0.6,0.6,1.3,0.06,0.06,0.12,0.06,0.12,2020,1.8e+07
2020,"John Egan","IRL","DF","26",1992,36,36,3187,35.4,2,0,2,2,0,0,5,1,6,66,5,0.06,0,0.06,0.06,0.06,2.7,2.7,0.4,3.2,0.08,0.01,0.09,0.08,0.09,2020,9e+06
2020,"John Fleck","SCO","MF","27",1991,30,28,2516,28,5,2,7,5,0,0,8,0,48,139,90,0.18,0.07,0.25,0.18,0.25,3.1,3.1,3.4,6.5,0.11,0.12,0.23,0.11,0.23,2020,5e+06
2020,"Luke Freeman","ENG","MF","27",1992,11,3,366,4.1,0,0,0,0,0,0,2,0,14,20,23,0,0,0,0,0,0.1,0.1,0.2,0.2,0.02,0.04,0.06,0.02,0.06,2020,2e+06
2020,"Dean Henderson","ENG","GK","22",1997,36,36,3240,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,2020,2.2e+07
2020,"Phil Jagielka","ENG","DF","36",1982,6,2,244,2.7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,250000
2020,"John Lundstram","ENG","MF","25",1994,34,26,2458,27.3,5,3,8,5,0,0,5,0,36,122,111,0.18,0.11,0.29,0.18,0.29,5.3,5.3,3.4,8.7,0.19,0.12,0.32,0.19,0.32,2020,7e+06
2020,"David McGoldrick","IRL","FW","31",1987,28,22,1815,20.2,2,2,4,2,0,0,2,0,29,43,129,0.1,0.1,0.2,0.1,0.2,8,8,2.3,10.3,0.4,0.12,0.51,0.4,0.51,2020,1500000
2020,"Simon Moore","ENG","GK","29",1990,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4e+05
2020,"Lys Mousset","FRA","FW","23",1996,30,11,1240,13.8,6,4,10,6,0,0,1,0,30,13,93,0.44,0.29,0.73,0.44,0.73,5.5,5.5,3.2,8.8,0.4,0.23,0.64,0.4,0.64,2020,9e+06
2020,"Oliver Norwood","NIR","MF","28",1991,38,37,3090,34.3,1,1,2,0,1,1,8,0,7,258,26,0.03,0.03,0.06,0,0.03,1.5,0.7,4.3,5,0.04,0.13,0.17,0.02,0.15,2020,5e+06
2020,"Jack O'Connell","ENG","DF","25",1994,33,32,2916,32.4,0,1,1,0,0,0,4,0,12,131,59,0,0.03,0.03,0,0.03,1,1,3.1,4.2,0.03,0.1,0.13,0.03,0.13,2020,5e+06
2020,"Ben Osborn","ENG","MF,DF","24",1994,13,6,594,6.6,0,0,0,0,0,0,0,0,7,25,23,0,0,0,0,0,0.3,0.3,0.9,1.1,0.04,0.13,0.17,0.04,0.17,2020,2e+06
2020,"Callum Robinson","IRL","FW,MF","24",1995,16,9,676,7.5,1,1,2,1,0,0,1,0,12,10,50,0.13,0.13,0.27,0.13,0.27,1.6,1.6,0.4,2,0.21,0.05,0.26,0.21,0.26,2020,6e+06
2020,"Jack Robinson","ENG","DF","25",1993,6,6,504,5.6,0,0,0,0,0,0,0,0,4,17,1,0,0,0,0,0,0,0,0.2,0.2,0,0.03,0.03,0,0.03,2020,2e+06
2020,"Jack Rodwell","ENG","MF","28",1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,8e+05
2020,"Billy Sharp","ENG","FW","33",1986,25,10,1051,11.7,3,2,5,3,0,0,1,1,18,22,106,0.26,0.17,0.43,0.26,0.43,3.8,3.8,2.3,6.1,0.33,0.19,0.52,0.33,0.52,2020,5e+05
2020,"Enda Stevens","IRL","DF","29",1990,38,38,3345,37.2,2,4,6,2,0,0,7,0,92,174,197,0.05,0.11,0.16,0.05,0.16,1.3,1.3,5.3,6.6,0.04,0.14,0.18,0.04,0.18,2020,3500000
2020,"Stuart Armstrong","SCO","MF","27",1992,30,19,1715,19.1,5,3,8,5,0,0,4,0,45,71,101,0.26,0.16,0.42,0.26,0.42,2.8,2.8,2,4.8,0.15,0.1,0.25,0.15,0.25,2020,8e+06
2020,"Jan Bednarek","POL","DF","23",1996,34,34,3057,34,1,1,2,1,0,0,4,0,4,90,0,0.03,0.03,0.06,0.03,0.06,1.1,1.1,1.1,2.2,0.03,0.03,0.07,0.03,0.07,2020,2.5e+07
2020,"Ryan Bertrand","ENG","DF","29",1989,32,31,2742,30.5,1,1,2,1,0,0,3,1,78,130,134,0.03,0.03,0.07,0.03,0.07,1.7,1.7,3.3,5.1,0.06,0.11,0.17,0.06,0.17,2020,8e+06
2020,"Moussa Djenepo","MLI","MF,DF","21",1998,18,10,928,10.3,2,2,4,2,0,0,4,1,39,27,72,0.19,0.19,0.39,0.19,0.39,2.4,2.4,1.9,4.3,0.23,0.19,0.41,0.23,0.41,2020,1.3e+07
2020,"Angus Gunn","ENG","GK","23",1996,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,3e+06
2020,"Danny Ings","ENG","FW","27",1992,38,32,2804,31.2,22,2,24,21,1,2,3,0,50,75,194,0.71,0.06,0.77,0.67,0.74,16.2,14.7,2.7,17.3,0.52,0.09,0.61,0.47,0.56,2020,2.2e+07
2020,"Shane Long","IRL","FW","32",1987,26,15,1395,15.5,2,2,4,2,0,0,0,0,23,20,105,0.13,0.13,0.26,0.13,0.26,4.8,4.8,2.4,7.2,0.31,0.15,0.46,0.31,0.46,2020,1200000
2020,"Alex McCarthy","ENG","GK","29",1989,28,28,2520,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,5e+06
2020,"Michael Obafemi","IRL","FW","19",2000,21,8,665,7.4,3,2,5,3,0,0,1,0,8,7,52,0.41,0.27,0.68,0.41,0.68,1.8,1.8,1.1,2.9,0.24,0.15,0.39,0.24,0.39,2020,3e+06
2020,"Nathan Redmond","ENG","MF,FW","25",1994,32,32,2762,30.7,4,4,8,4,0,0,2,0,126,104,200,0.13,0.13,0.26,0.13,0.26,5.1,5.1,3.3,8.4,0.17,0.11,0.27,0.17,0.27,2020,1.8e+07
